,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type
3751,5.9,5.87,0.0,0.0,70.89,100.0,7200,Weekday,Friday,Light_Load
3752,6.01,5.72,0.0,0.0,72.44,100.0,8100,Weekday,Friday,Light_Load
3753,5.9,5.54,0.0,0.0,72.9,100.0,9000,Weekday,Friday,Light_Load
3754,5.9,5.4,0.0,0.0,73.77,100.0,9900,Weekday,Friday,Light_Load
3755,5.87,5.47,0.0,0.0,73.16,100.0,10800,Weekday,Friday,Light_Load
3756,6.01,5.87,0.0,0.0,71.54,100.0,11700,Weekday,Friday,Light_Load
3757,5.9,5.98,0.0,0.0,70.23,100.0,12600,Weekday,Friday,Light_Load
3758,5.8,5.8,0.0,0.0,70.71,100.0,13500,Weekday,Friday,Light_Load
3759,4.75,5.51,0.0,0.0,65.29,100.0,14400,Weekday,Friday,Light_Load
3760,4.79,5.36,0.0,0.0,66.63,100.0,15300,Weekday,Friday,Light_Load
3761,4.21,4.03,0.0,0.0,72.24,100.0,16200,Weekday,Friday,Light_Load
3762,4.03,3.78,0.0,0.0,72.94,100.0,17100,Weekday,Friday,Light_Load
3763,4.25,4.14,0.0,0.0,71.63,100.0,18000,Weekday,Friday,Light_Load
3764,4.75,5.18,0.0,0.0,67.59,100.0,18900,Weekday,Friday,Light_Load
3765,4.32,3.92,0.0,0.0,74.06,100.0,19800,Weekday,Friday,Light_Load
3766,4.0,3.42,0.0,0.0,76.01,100.0,20700,Weekday,Friday,Light_Load
3767,4.18,4.0,0.0,0.0,72.25,100.0,21600,Weekday,Friday,Light_Load
3768,5.15,5.11,0.0,0.0,70.99,100.0,22500,Weekday,Friday,Light_Load
3769,5.04,5.22,0.0,0.0,69.46,100.0,23400,Weekday,Friday,Light_Load
3770,4.39,4.25,0.0,0.0,71.85,100.0,24300,Weekday,Friday,Light_Load
3771,4.28,4.54,0.0,0.0,68.6,100.0,25200,Weekday,Friday,Light_Load
3772,4.72,5.54,0.0,0.0,64.85,100.0,26100,Weekday,Friday,Light_Load
3773,4.97,4.25,0.0,0.0,76.0,100.0,27000,Weekday,Friday,Light_Load
3774,7.85,5.0,0.0,0.0,84.34,100.0,27900,Weekday,Friday,Light_Load
3775,7.99,4.72,0.0,0.0,86.1,100.0,28800,Weekday,Friday,Light_Load
3776,57.56,35.35,0.0,0.03,85.21,100.0,29700,Weekday,Friday,Light_Load
3777,103.18,61.74,0.0,0.05,85.81,100.0,30600,Weekday,Friday,Light_Load
3778,114.66,71.5,0.0,0.05,84.85,100.0,31500,Weekday,Friday,Light_Load
3779,113.29,50.76,0.0,0.05,91.26,100.0,32400,Weekday,Friday,Light_Load
3780,114.73,48.13,0.0,0.05,92.21,100.0,33300,Weekday,Friday,Medium_Load
3781,62.89,18.36,0.0,0.03,95.99,100.0,34200,Weekday,Friday,Medium_Load
3782,83.63,28.73,0.0,0.04,94.57,100.0,35100,Weekday,Friday,Medium_Load
3783,63.4,20.38,0.0,0.03,95.2,100.0,36000,Weekday,Friday,Medium_Load
3784,80.82,35.89,0.0,0.04,91.39,100.0,36900,Weekday,Friday,Maximum_Load
3785,57.28,13.28,0.0,0.03,97.42,100.0,37800,Weekday,Friday,Maximum_Load
3786,53.86,10.4,0.0,0.02,98.19,100.0,38700,Weekday,Friday,Maximum_Load
3787,56.3,15.23,0.0,0.03,96.53,100.0,39600,Weekday,Friday,Maximum_Load
3788,54.25,28.3,0.0,0.02,88.66,100.0,40500,Weekday,Friday,Maximum_Load
3789,66.46,40.1,0.0,0.03,85.62,100.0,41400,Weekday,Friday,Maximum_Load
3790,60.19,31.39,0.0,0.03,88.67,100.0,42300,Weekday,Friday,Maximum_Load
3791,56.48,29.38,0.0,0.03,88.71,100.0,43200,Weekday,Friday,Maximum_Load
3792,14.94,2.74,19.01,0.01,98.36,61.79,44100,Weekday,Friday,Medium_Load
3793,8.14,0.0,25.92,0.0,100.0,29.96,45000,Weekday,Friday,Medium_Load
3794,8.24,0.0,25.27,0.0,100.0,31.0,45900,Weekday,Friday,Medium_Load
3795,7.52,0.0,25.45,0.0,100.0,28.34,46800,Weekday,Friday,Medium_Load
3796,42.08,5.8,6.95,0.02,99.06,98.66,47700,Weekday,Friday,Medium_Load
3797,61.67,15.01,0.0,0.03,97.16,100.0,48600,Weekday,Friday,Medium_Load
3798,66.28,28.19,0.0,0.03,92.02,100.0,49500,Weekday,Friday,Medium_Load
3799,66.85,24.34,0.0,0.03,93.97,100.0,50400,Weekday,Friday,Medium_Load
3800,80.03,29.88,0.0,0.04,93.68,100.0,51300,Weekday,Friday,Medium_Load
3801,64.22,19.33,0.0,0.03,95.76,100.0,52200,Weekday,Friday,Medium_Load
3802,83.34,37.22,0.0,0.04,91.31,100.0,53100,Weekday,Friday,Medium_Load
3803,130.18,54.54,0.0,0.06,92.23,100.0,54000,Weekday,Friday,Medium_Load
3804,80.68,33.48,0.0,0.04,92.36,100.0,54900,Weekday,Friday,Medium_Load
3805,111.92,44.6,0.0,0.05,92.9,100.0,55800,Weekday,Friday,Medium_Load
3806,138.64,58.79,0.0,0.06,92.06,100.0,56700,Weekday,Friday,Medium_Load
3807,61.31,22.97,0.0,0.03,93.64,100.0,57600,Weekday,Friday,Medium_Load
3808,88.16,36.79,0.0,0.04,92.29,100.0,58500,Weekday,Friday,Medium_Load
3809,71.75,33.55,0.0,0.03,90.59,100.0,59400,Weekday,Friday,Medium_Load
3810,75.28,38.41,0.0,0.03,89.08,100.0,60300,Weekday,Friday,Medium_Load
3811,56.38,19.26,0.0,0.03,94.63,100.0,61200,Weekday,Friday,Medium_Load
3812,63.43,28.12,0.0,0.03,91.42,100.0,62100,Weekday,Friday,Maximum_Load
3813,61.96,20.3,0.0,0.03,95.03,100.0,63000,Weekday,Friday,Maximum_Load
3814,72.9,24.12,0.0,0.03,94.94,100.0,63900,Weekday,Friday,Maximum_Load
3815,53.42,15.88,0.0,0.02,95.85,100.0,64800,Weekday,Friday,Maximum_Load
3816,46.58,23.54,0.0,0.02,89.25,100.0,65700,Weekday,Friday,Maximum_Load
3817,49.68,21.42,0.0,0.02,91.83,100.0,66600,Weekday,Friday,Maximum_Load
3818,71.1,17.93,0.94,0.03,96.96,99.99,67500,Weekday,Friday,Maximum_Load
3819,97.42,24.95,0.0,0.04,96.87,100.0,68400,Weekday,Friday,Maximum_Load
3820,39.42,0.68,1.8,0.02,99.99,99.9,69300,Weekday,Friday,Maximum_Load
3821,73.73,13.72,1.04,0.03,98.31,99.99,70200,Weekday,Friday,Maximum_Load
3822,78.01,11.88,0.07,0.04,98.86,100.0,71100,Weekday,Friday,Maximum_Load
3823,111.56,30.24,0.0,0.05,96.52,100.0,72000,Weekday,Friday,Maximum_Load
3824,80.35,12.71,0.25,0.04,98.77,100.0,72900,Weekday,Friday,Medium_Load
3825,80.35,14.08,0.29,0.04,98.5,100.0,73800,Weekday,Friday,Medium_Load
3826,106.02,27.83,0.0,0.05,96.72,100.0,74700,Weekday,Friday,Medium_Load
3827,67.79,11.3,0.94,0.03,98.64,99.99,75600,Weekday,Friday,Medium_Load
3828,85.43,19.98,0.29,0.04,97.37,100.0,76500,Weekday,Friday,Medium_Load
3829,103.39,25.63,0.0,0.05,97.06,100.0,77400,Weekday,Friday,Medium_Load
3830,56.88,6.3,1.4,0.03,99.39,99.97,78300,Weekday,Friday,Medium_Load
3831,106.27,27.25,0.0,0.05,96.87,100.0,79200,Weekday,Friday,Medium_Load
3832,91.66,33.16,0.0,0.04,94.04,100.0,80100,Weekday,Friday,Maximum_Load
3833,64.66,41.51,0.0,0.03,84.15,100.0,81000,Weekday,Friday,Maximum_Load
3834,107.89,58.61,0.0,0.05,87.87,100.0,81900,Weekday,Friday,Maximum_Load
3835,57.13,36.94,0.0,0.03,83.97,100.0,82800,Weekday,Friday,Maximum_Load
3836,62.78,40.0,0.0,0.03,84.34,100.0,83700,Weekday,Friday,Light_Load
3837,107.82,58.14,0.0,0.05,88.02,100.0,84600,Weekday,Friday,Light_Load
3838,61.24,36.76,0.0,0.03,85.74,100.0,85500,Weekday,Friday,Light_Load
3839,97.24,53.21,0.0,0.04,87.73,100.0,0,Weekday,Friday,Light_Load
3840,88.6,49.14,0.0,0.04,87.45,100.0,900,Weekend,Saturday,Light_Load
3841,53.17,34.24,0.0,0.02,84.08,100.0,1800,Weekend,Saturday,Light_Load
3842,104.72,56.92,0.0,0.05,87.86,100.0,2700,Weekend,Saturday,Light_Load
3843,63.58,37.94,0.0,0.03,85.87,100.0,3600,Weekend,Saturday,Light_Load
3844,15.34,14.11,0.0,0.01,73.6,100.0,4500,Weekend,Saturday,Light_Load
3845,5.9,5.47,0.0,0.0,73.33,100.0,5400,Weekend,Saturday,Light_Load
3846,6.95,5.76,0.0,0.0,76.99,100.0,6300,Weekend,Saturday,Light_Load
3847,7.06,5.8,0.0,0.0,77.27,100.0,7200,Weekend,Saturday,Light_Load
3848,6.66,6.05,0.0,0.0,74.02,100.0,8100,Weekend,Saturday,Light_Load
3849,6.55,5.72,0.0,0.0,75.32,100.0,9000,Weekend,Saturday,Light_Load
3850,6.66,5.72,0.0,0.0,75.86,100.0,9900,Weekend,Saturday,Light_Load
3851,6.52,5.4,0.0,0.0,77.02,100.0,10800,Weekend,Saturday,Light_Load
3852,6.48,5.4,0.0,0.0,76.82,100.0,11700,Weekend,Saturday,Light_Load
3853,6.48,5.44,0.0,0.0,76.59,100.0,12600,Weekend,Saturday,Light_Load
3854,6.59,5.58,0.0,0.0,76.32,100.0,13500,Weekend,Saturday,Light_Load
3855,6.59,5.65,0.0,0.0,75.92,100.0,14400,Weekend,Saturday,Light_Load
3856,6.52,5.65,0.0,0.0,75.57,100.0,15300,Weekend,Saturday,Light_Load
3857,6.52,5.69,0.0,0.0,75.34,100.0,16200,Weekend,Saturday,Light_Load
3858,6.55,5.9,0.0,0.0,74.3,100.0,17100,Weekend,Saturday,Light_Load
3859,6.55,5.54,0.0,0.0,76.35,100.0,18000,Weekend,Saturday,Light_Load
3860,6.55,5.36,0.0,0.0,77.39,100.0,18900,Weekend,Saturday,Light_Load
3861,6.48,5.26,0.0,0.0,77.64,100.0,19800,Weekend,Saturday,Light_Load
3862,6.52,5.18,0.0,0.0,78.3,100.0,20700,Weekend,Saturday,Light_Load
3863,6.52,5.44,0.0,0.0,76.78,100.0,21600,Weekend,Saturday,Light_Load
3864,6.48,5.29,0.0,0.0,77.46,100.0,22500,Weekend,Saturday,Light_Load
3865,6.52,5.8,0.0,0.0,74.72,100.0,23400,Weekend,Saturday,Light_Load
3866,6.48,5.44,0.0,0.0,76.59,100.0,24300,Weekend,Saturday,Light_Load
3867,6.44,5.44,0.0,0.0,76.39,100.0,25200,Weekend,Saturday,Light_Load
3868,6.48,5.47,0.0,0.0,76.41,100.0,26100,Weekend,Saturday,Light_Load
3869,6.52,5.26,0.0,0.0,77.83,100.0,27000,Weekend,Saturday,Light_Load
3870,6.41,5.11,0.0,0.0,78.19,100.0,27900,Weekend,Saturday,Light_Load
3871,6.41,4.97,0.0,0.0,79.03,100.0,28800,Weekend,Saturday,Light_Load
3872,6.37,4.86,0.0,0.0,79.5,100.0,29700,Weekend,Saturday,Light_Load
3873,6.52,5.65,0.0,0.0,75.57,100.0,30600,Weekend,Saturday,Light_Load
3874,5.69,5.58,0.25,0.0,71.4,99.9,31500,Weekend,Saturday,Light_Load
3875,5.4,0.0,20.41,0.0,100.0,25.58,32400,Weekend,Saturday,Light_Load
3876,5.58,0.0,26.28,0.0,100.0,20.77,33300,Weekend,Saturday,Light_Load
3877,4.57,0.0,26.71,0.0,100.0,16.86,34200,Weekend,Saturday,Light_Load
3878,4.5,0.0,26.68,0.0,100.0,16.63,35100,Weekend,Saturday,Light_Load
3879,5.0,0.0,26.93,0.0,100.0,18.25,36000,Weekend,Saturday,Light_Load
3880,5.51,0.0,26.96,0.0,100.0,20.02,36900,Weekend,Saturday,Light_Load
3881,4.79,0.0,27.22,0.0,100.0,17.33,37800,Weekend,Saturday,Light_Load
3882,4.46,0.0,27.14,0.0,100.0,16.22,38700,Weekend,Saturday,Light_Load
3883,4.82,0.0,27.18,0.0,100.0,17.46,39600,Weekend,Saturday,Light_Load
3884,5.29,0.0,10.94,0.0,100.0,43.53,40500,Weekend,Saturday,Light_Load
3885,5.18,0.0,9.61,0.0,100.0,47.45,41400,Weekend,Saturday,Light_Load
3886,5.33,0.0,9.43,0.0,100.0,49.21,42300,Weekend,Saturday,Light_Load
3887,4.68,0.0,8.89,0.0,100.0,46.58,43200,Weekend,Saturday,Light_Load
3888,5.51,0.0,20.99,0.0,100.0,25.39,44100,Weekend,Saturday,Light_Load
3889,4.72,0.0,26.42,0.0,100.0,17.59,45000,Weekend,Saturday,Light_Load
3890,4.57,0.0,26.17,0.0,100.0,17.2,45900,Weekend,Saturday,Light_Load
3891,5.11,0.0,26.32,0.0,100.0,19.06,46800,Weekend,Saturday,Light_Load
3892,5.58,0.0,26.75,0.0,100.0,20.42,47700,Weekend,Saturday,Light_Load
3893,4.64,0.0,27.11,0.0,100.0,16.87,48600,Weekend,Saturday,Light_Load
3894,4.86,0.0,26.21,0.0,100.0,18.23,49500,Weekend,Saturday,Light_Load
3895,4.57,0.0,24.44,0.0,100.0,18.38,50400,Weekend,Saturday,Light_Load
3896,4.79,0.0,27.22,0.0,100.0,17.33,51300,Weekend,Saturday,Light_Load
3897,4.72,0.0,27.18,0.0,100.0,17.11,52200,Weekend,Saturday,Light_Load
3898,5.33,0.0,27.29,0.0,100.0,19.17,53100,Weekend,Saturday,Light_Load
3899,5.76,0.0,27.22,0.0,100.0,20.7,54000,Weekend,Saturday,Light_Load
3900,5.51,0.0,27.11,0.0,100.0,19.92,54900,Weekend,Saturday,Light_Load
3901,4.57,0.0,26.5,0.0,100.0,16.99,55800,Weekend,Saturday,Light_Load
3902,3.74,0.0,17.96,0.0,100.0,20.39,56700,Weekend,Saturday,Light_Load
3903,3.78,0.0,17.86,0.0,100.0,20.71,57600,Weekend,Saturday,Light_Load
3904,4.57,0.0,25.09,0.0,100.0,17.92,58500,Weekend,Saturday,Light_Load
3905,4.57,0.0,25.74,0.0,100.0,17.48,59400,Weekend,Saturday,Light_Load
3906,3.78,0.0,17.64,0.0,100.0,20.95,60300,Weekend,Saturday,Light_Load
3907,3.82,0.0,17.64,0.0,100.0,21.16,61200,Weekend,Saturday,Light_Load
3908,4.68,0.0,25.78,0.0,100.0,17.86,62100,Weekend,Saturday,Light_Load
3909,4.64,0.0,25.6,0.0,100.0,17.83,63000,Weekend,Saturday,Light_Load
3910,3.85,0.0,17.53,0.0,100.0,21.45,63900,Weekend,Saturday,Light_Load
3911,3.92,0.0,17.82,0.0,100.0,21.48,64800,Weekend,Saturday,Light_Load
3912,5.54,0.0,10.15,0.0,100.0,47.91,65700,Weekend,Saturday,Light_Load
3913,5.18,0.0,9.0,0.0,100.0,49.88,66600,Weekend,Saturday,Light_Load
3914,3.96,0.0,15.05,0.0,100.0,25.45,67500,Weekend,Saturday,Light_Load
3915,4.03,0.0,19.37,0.0,100.0,20.37,68400,Weekend,Saturday,Light_Load
3916,4.79,0.0,26.75,0.0,100.0,17.63,69300,Weekend,Saturday,Light_Load
3917,4.36,0.0,21.89,0.0,100.0,19.53,70200,Weekend,Saturday,Light_Load
3918,3.96,0.0,17.6,0.0,100.0,21.95,71100,Weekend,Saturday,Light_Load
3919,4.28,0.0,20.88,0.0,100.0,20.08,72000,Weekend,Saturday,Light_Load
3920,4.82,0.0,26.71,0.0,100.0,17.76,72900,Weekend,Saturday,Light_Load
3921,4.1,0.0,19.4,0.0,100.0,20.68,73800,Weekend,Saturday,Light_Load
3922,3.92,0.0,17.64,0.0,100.0,21.69,74700,Weekend,Saturday,Light_Load
3923,4.57,0.0,24.41,0.0,100.0,18.4,75600,Weekend,Saturday,Light_Load
3924,4.75,0.0,26.82,0.0,100.0,17.44,76500,Weekend,Saturday,Light_Load
3925,4.79,0.0,25.78,0.0,100.0,18.27,77400,Weekend,Saturday,Light_Load
3926,4.79,0.0,25.34,0.0,100.0,18.57,78300,Weekend,Saturday,Light_Load
3927,4.32,0.0,22.1,0.0,100.0,19.18,79200,Weekend,Saturday,Light_Load
3928,4.64,1.76,15.34,0.0,93.5,28.95,80100,Weekend,Saturday,Light_Load
3929,3.71,3.31,0.0,0.0,74.62,100.0,81000,Weekend,Saturday,Light_Load
3930,3.6,3.1,0.0,0.0,75.78,100.0,81900,Weekend,Saturday,Light_Load
3931,4.18,3.96,0.0,0.0,72.6,100.0,82800,Weekend,Saturday,Light_Load
3932,4.32,3.89,0.0,0.0,74.31,100.0,83700,Weekend,Saturday,Light_Load
3933,3.64,2.77,0.0,0.0,79.58,100.0,84600,Weekend,Saturday,Light_Load
3934,3.6,2.92,0.0,0.0,77.66,100.0,85500,Weekend,Saturday,Light_Load
3935,4.28,4.07,0.0,0.0,72.47,100.0,0,Weekend,Saturday,Light_Load
3936,4.28,4.32,0.0,0.0,70.38,100.0,900,Weekend,Sunday,Light_Load
3937,3.85,3.42,0.0,0.0,74.76,100.0,1800,Weekend,Sunday,Light_Load
3938,4.57,4.46,0.0,0.0,71.57,100.0,2700,Weekend,Sunday,Light_Load
3939,4.61,4.46,0.0,0.0,71.87,100.0,3600,Weekend,Sunday,Light_Load
3940,4.25,4.43,0.0,0.0,69.23,100.0,4500,Weekend,Sunday,Light_Load
3941,3.67,3.38,0.0,0.0,73.56,100.0,5400,Weekend,Sunday,Light_Load
3942,3.78,3.67,0.0,0.0,71.75,100.0,6300,Weekend,Sunday,Light_Load
3943,4.46,4.93,0.0,0.0,67.09,100.0,7200,Weekend,Sunday,Light_Load
3944,4.07,4.18,0.0,0.0,69.76,100.0,8100,Weekend,Sunday,Light_Load
3945,3.74,3.64,0.0,0.0,71.66,100.0,9000,Weekend,Sunday,Light_Load
3946,3.89,4.0,0.0,0.0,69.72,100.0,9900,Weekend,Sunday,Light_Load
3947,4.5,5.22,0.0,0.0,65.29,100.0,10800,Weekend,Sunday,Light_Load
3948,4.03,4.32,0.0,0.0,68.21,100.0,11700,Weekend,Sunday,Light_Load
3949,3.71,3.6,0.0,0.0,71.77,100.0,12600,Weekend,Sunday,Light_Load
3950,4.57,4.39,0.0,0.0,72.12,100.0,13500,Weekend,Sunday,Light_Load
3951,5.15,5.18,0.0,0.0,70.51,100.0,14400,Weekend,Sunday,Light_Load
3952,3.96,3.92,0.0,0.0,71.07,100.0,15300,Weekend,Sunday,Light_Load
3953,3.64,3.24,0.0,0.0,74.7,100.0,16200,Weekend,Sunday,Light_Load
3954,4.1,4.18,0.0,0.0,70.02,100.0,17100,Weekend,Sunday,Light_Load
3955,4.43,4.75,0.0,0.0,68.2,100.0,18000,Weekend,Sunday,Light_Load
3956,3.74,3.53,0.0,0.0,72.72,100.0,18900,Weekend,Sunday,Light_Load
3957,3.71,3.17,0.0,0.0,76.03,100.0,19800,Weekend,Sunday,Light_Load
3958,4.21,4.32,0.0,0.0,69.79,100.0,20700,Weekend,Sunday,Light_Load
3959,4.39,4.82,0.0,0.0,67.34,100.0,21600,Weekend,Sunday,Light_Load
3960,4.0,3.85,0.0,0.0,72.05,100.0,22500,Weekend,Sunday,Light_Load
3961,4.46,4.82,0.0,0.0,67.92,100.0,23400,Weekend,Sunday,Light_Load
3962,4.39,4.79,0.0,0.0,67.57,100.0,24300,Weekend,Sunday,Light_Load
3963,4.39,5.0,0.0,0.0,65.98,100.0,25200,Weekend,Sunday,Light_Load
3964,3.6,3.35,0.0,0.0,73.21,100.0,26100,Weekend,Sunday,Light_Load
3965,3.6,3.49,0.0,0.0,71.8,100.0,27000,Weekend,Sunday,Light_Load
3966,4.25,4.5,0.0,0.0,68.66,100.0,27900,Weekend,Sunday,Light_Load
3967,4.32,4.72,0.0,0.0,67.52,100.0,28800,Weekend,Sunday,Light_Load
3968,3.64,3.56,0.0,0.0,71.49,100.0,29700,Weekend,Sunday,Light_Load
3969,3.71,4.0,0.0,0.0,68.0,100.0,30600,Weekend,Sunday,Light_Load
3970,4.39,6.05,0.25,0.0,58.73,99.84,31500,Weekend,Sunday,Light_Load
3971,4.46,0.0,16.34,0.0,100.0,26.33,32400,Weekend,Sunday,Light_Load
3972,4.18,0.0,17.1,0.0,100.0,23.75,33300,Weekend,Sunday,Light_Load
3973,5.29,0.0,25.63,0.0,100.0,20.21,34200,Weekend,Sunday,Light_Load
3974,5.0,0.0,25.52,0.0,100.0,19.23,35100,Weekend,Sunday,Light_Load
3975,4.28,0.0,18.47,0.0,100.0,22.57,36000,Weekend,Sunday,Light_Load
3976,4.1,0.0,16.67,0.0,100.0,23.88,36900,Weekend,Sunday,Light_Load
3977,4.68,0.0,22.64,0.0,100.0,20.24,37800,Weekend,Sunday,Light_Load
3978,4.75,0.0,24.91,0.0,100.0,18.73,38700,Weekend,Sunday,Light_Load
3979,4.1,0.0,16.78,0.0,100.0,23.74,39600,Weekend,Sunday,Light_Load
3980,3.89,0.0,5.51,0.0,100.0,57.67,40500,Weekend,Sunday,Light_Load
3981,4.61,0.0,7.38,0.0,100.0,52.98,41400,Weekend,Sunday,Light_Load
3982,4.32,0.0,6.55,0.0,100.0,55.06,42300,Weekend,Sunday,Light_Load
3983,3.92,0.0,4.93,0.0,100.0,62.24,43200,Weekend,Sunday,Light_Load
3984,5.22,0.0,20.2,0.0,100.0,25.02,44100,Weekend,Sunday,Light_Load
3985,5.26,0.0,25.49,0.0,100.0,20.21,45000,Weekend,Sunday,Light_Load
3986,4.21,0.0,17.78,0.0,100.0,23.04,45900,Weekend,Sunday,Light_Load
3987,4.14,0.0,16.63,0.0,100.0,24.16,46800,Weekend,Sunday,Light_Load
3988,4.57,0.0,23.47,0.0,100.0,19.11,47700,Weekend,Sunday,Light_Load
3989,4.75,0.0,25.67,0.0,100.0,18.2,48600,Weekend,Sunday,Light_Load
3990,3.96,0.0,17.28,0.0,100.0,22.34,49500,Weekend,Sunday,Light_Load
3991,3.96,0.0,17.21,0.0,100.0,22.42,50400,Weekend,Sunday,Light_Load
3992,4.75,0.0,25.6,0.0,100.0,18.24,51300,Weekend,Sunday,Light_Load
3993,4.5,0.0,23.36,0.0,100.0,18.92,52200,Weekend,Sunday,Light_Load
3994,3.96,0.0,17.24,0.0,100.0,22.39,53100,Weekend,Sunday,Light_Load
3995,4.14,0.0,19.01,0.0,100.0,21.28,54000,Weekend,Sunday,Light_Load
3996,5.04,0.0,25.99,0.0,100.0,19.04,54900,Weekend,Sunday,Light_Load
3997,5.36,0.0,26.03,0.0,100.0,20.17,55800,Weekend,Sunday,Light_Load
3998,4.28,0.0,19.87,0.0,100.0,21.06,56700,Weekend,Sunday,Light_Load
3999,4.28,0.0,20.99,0.0,100.0,19.98,57600,Weekend,Sunday,Light_Load
4000,4.79,0.0,25.99,0.0,100.0,18.12,58500,Weekend,Sunday,Light_Load
4001,4.07,0.0,17.57,0.0,100.0,22.57,59400,Weekend,Sunday,Light_Load
4002,4.0,0.0,16.96,0.0,100.0,22.96,60300,Weekend,Sunday,Light_Load
4003,4.72,0.0,24.44,0.0,100.0,18.96,61200,Weekend,Sunday,Light_Load
4004,4.79,0.0,24.37,0.0,100.0,19.29,62100,Weekend,Sunday,Light_Load
4005,4.07,0.0,16.78,0.0,100.0,23.57,63000,Weekend,Sunday,Light_Load
4006,4.0,0.0,16.85,0.0,100.0,23.1,63900,Weekend,Sunday,Light_Load
4007,4.79,0.0,25.31,0.0,100.0,18.6,64800,Weekend,Sunday,Light_Load
4008,4.46,0.0,8.57,0.0,100.0,46.16,65700,Weekend,Sunday,Light_Load
4009,3.85,0.0,5.26,0.0,100.0,59.06,66600,Weekend,Sunday,Light_Load
4010,4.68,0.0,18.79,0.0,100.0,24.17,67500,Weekend,Sunday,Light_Load
4011,5.62,0.0,26.1,0.0,100.0,21.05,68400,Weekend,Sunday,Light_Load
4012,4.43,0.0,20.88,0.0,100.0,20.75,69300,Weekend,Sunday,Light_Load
4013,4.1,0.0,17.21,0.0,100.0,23.17,70200,Weekend,Sunday,Light_Load
4014,4.32,0.0,21.71,0.0,100.0,19.52,71100,Weekend,Sunday,Light_Load
4015,4.75,0.0,26.86,0.0,100.0,17.41,72000,Weekend,Sunday,Light_Load
4016,4.1,0.0,19.91,0.0,100.0,20.17,72900,Weekend,Sunday,Light_Load
4017,3.92,0.0,17.78,0.0,100.0,21.53,73800,Weekend,Sunday,Light_Load
4018,4.5,0.0,23.58,0.0,100.0,18.75,74700,Weekend,Sunday,Light_Load
4019,4.79,0.0,26.78,0.0,100.0,17.61,75600,Weekend,Sunday,Light_Load
4020,4.0,0.0,18.5,0.0,100.0,21.13,76500,Weekend,Sunday,Light_Load
4021,4.64,0.0,24.55,0.0,100.0,18.57,77400,Weekend,Sunday,Light_Load
4022,5.54,0.0,26.82,0.0,100.0,20.23,78300,Weekend,Sunday,Light_Load
4023,4.72,0.0,25.56,0.0,100.0,18.16,79200,Weekend,Sunday,Light_Load
4024,3.89,1.22,10.33,0.0,95.42,35.24,80100,Weekend,Sunday,Light_Load
4025,3.64,3.53,0.0,0.0,71.79,100.0,81000,Weekend,Sunday,Light_Load
4026,4.43,4.9,0.0,0.0,67.06,100.0,81900,Weekend,Sunday,Light_Load
4027,4.03,4.07,0.0,0.0,70.36,100.0,82800,Weekend,Sunday,Light_Load
4028,3.67,3.02,0.0,0.0,77.22,100.0,83700,Weekend,Sunday,Light_Load
4029,3.89,3.49,0.0,0.0,74.43,100.0,84600,Weekend,Sunday,Light_Load
4030,4.36,4.43,0.0,0.0,70.15,100.0,85500,Weekend,Sunday,Light_Load
4031,4.18,4.18,0.0,0.0,70.71,100.0,0,Weekend,Sunday,Light_Load
4032,3.64,3.28,0.0,0.0,74.29,100.0,900,Weekday,Monday,Light_Load
4033,3.85,3.71,0.0,0.0,72.01,100.0,1800,Weekday,Monday,Light_Load
4034,4.43,4.93,0.0,0.0,66.84,100.0,2700,Weekday,Monday,Light_Load
4035,4.0,4.14,0.0,0.0,69.48,100.0,3600,Weekday,Monday,Light_Load
4036,4.46,4.9,0.0,0.0,67.31,100.0,4500,Weekday,Monday,Light_Load
4037,4.25,4.64,0.0,0.0,67.54,100.0,5400,Weekday,Monday,Light_Load
4038,4.43,4.86,0.0,0.0,67.37,100.0,6300,Weekday,Monday,Light_Load
4039,3.89,3.74,0.0,0.0,72.09,100.0,7200,Weekday,Monday,Light_Load
4040,3.67,3.38,0.0,0.0,73.56,100.0,8100,Weekday,Monday,Light_Load
4041,4.14,4.36,0.0,0.0,68.86,100.0,9000,Weekday,Monday,Light_Load
4042,4.43,4.97,0.0,0.0,66.54,100.0,9900,Weekday,Monday,Light_Load
4043,3.78,3.71,0.0,0.0,71.37,100.0,10800,Weekday,Monday,Light_Load
4044,3.71,3.42,0.0,0.0,73.53,100.0,11700,Weekday,Monday,Light_Load
4045,4.28,4.43,0.0,0.0,69.48,100.0,12600,Weekday,Monday,Light_Load
4046,5.29,4.54,0.0,0.0,75.89,100.0,13500,Weekday,Monday,Light_Load
4047,4.07,3.85,0.0,0.0,72.65,100.0,14400,Weekday,Monday,Light_Load
4048,3.67,3.28,0.0,0.0,74.56,100.0,15300,Weekday,Monday,Light_Load
4049,4.43,4.57,0.0,0.0,69.6,100.0,16200,Weekday,Monday,Light_Load
4050,4.1,3.92,0.0,0.0,72.28,100.0,17100,Weekday,Monday,Light_Load
4051,3.64,3.02,0.0,0.0,76.96,100.0,18000,Weekday,Monday,Light_Load
4052,3.89,3.53,0.0,0.0,74.05,100.0,18900,Weekday,Monday,Light_Load
